Date,Open,High,Low,Close,Volume,Adj Close
2005-04-01,23.34,23.90,21.94,23.52,67651100,18.17
2005-03-01,24.36,25.47,22.96,23.23,63823900,17.95
2005-02-01,22.49,24.63,22.17,23.99,78924800,18.54
2005-01-03,23.64,23.79,21.89,22.45,82481500,17.28
2004-12-01,22.50,24.50,22.44,23.39,69185700,18.01
2004-11-01,22.19,24.99,22.15,22.38,72085300,17.23
2004-10-01,20.30,22.61,20.22,22.26,75530100,17.11
2004-09-01,21.10,21.72,19.64,20.06,77974200,15.42
2004-08-02,24.04,24.99,20.86,21.29,61273300,16.36
2004-07-01,27.39,27.48,22.46,24.38,84238700,18.71
2004-06-01,28.37,29.01,27.13,27.60,51221700,21.18
2004-05-03,26.05,28.98,25.61,28.55,62199500,21.91
2004-04-01,27.37,28.56,25.72,25.73,68996900,19.71
2004-03-01,29.04,30.14,26.03,27.20,76426000,20.84
2004-02-02,30.90,31.43,28.65,29.20,60823900,22.37
2004-01-02,32.36,34.60,30.35,30.52,59486800,23.35
2003-12-01,33.82,34.40,29.66,32.05,50668800,24.52
2003-11-03,33.33,34.51,31.66,33.54,48305000,25.66
2003-10-01,27.82,33.28,27.81,32.95,54786600,25.20
2003-09-02,28.77,29.38,27.22,27.52,58535300,21.04
2003-08-01,24.78,29.04,23.33,28.59,56696100,21.86
2003-07-01,20.87,25.50,20.51,24.89,68178000,19.02
2003-06-02,21.00,22.92,19.99,20.81,67030600,15.90
2003-05-01,18.37,21.01,18.30,20.82,64541500,15.91
2003-04-01,16.38,19.56,16.28,18.40,61260400,14.04
2003-03-03,17.13,19.01,15.59,16.28,64721700,12.43
2003-02-03,15.65,17.29,14.88,17.25,54643700,13.17
2003-01-02,16.02,18.01,15.14,15.66,64880900,11.94
2002-12-02,21.88,22.09,15.42,15.57,58389000,11.87
2002-11-01,17.10,21.30,16.91,20.88,63559700,15.92
2002-10-01,14.05,17.51,12.95,17.30,85138500,13.17
2002-09-03,16.47,17.04,13.67,13.89,66464500,10.58
2002-08-01,18.72,19.67,15.82,16.67,55220900,12.69
2002-07-01,18.35,19.88,16.26,18.79,70957200,14.29
2002-06-03,27.43,28.20,17.45,18.27,69893400,13.90
2002-05-01,28.57,31.36,25.56,27.62,46150500,21.01
2002-04-01,30.14,31.45,27.51,28.61,46482000,21.74
2002-03-01,29.09,34.25,28.99,30.41,47849200,23.11
2002-02-01,34.82,35.07,28.50,28.55,53846600,21.70
2002-01-02,31.90,36.78,31.56,35.04,55613400,26.62
2001-12-03,32.29,34.85,31.41,31.45,43995300,23.89
2001-11-01,24.53,32.99,24.25,32.66,55037100,24.81
2001-10-01,20.21,26.50,19.08,24.42,56607700,18.54
2001-09-04,27.56,28.09,18.96,20.44,75960300,15.51
2001-08-01,30.62,32.23,26.88,27.96,43029800,21.22
2001-07-02,29.58,31.00,27.00,29.81,48377600,22.61
2001-06-01,27.26,31.93,26.14,29.25,50365900,22.19
2001-05-01,30.77,32.50,26.40,27.01,45703400,20.49
2001-04-02,26.06,32.57,22.25,30.91,63693400,23.43
2001-03-01,28.25,33.69,24.56,26.31,66763200,19.94
2001-02-01,37.06,38.23,28.00,28.56,50421500,21.65
2001-01-02,30.69,38.59,30.00,37.00,61110900,28.03
2000-12-01,38.50,38.50,29.81,30.06,58737200,22.77
2000-11-01,44.31,47.88,36.00,38.06,51287900,28.84
2000-10-02,42.94,47.00,35.00,45.00,67244900,34.08
2000-09-01,75.62,75.69,41.38,41.56,77048700,31.47
2000-08-01,67.06,75.83,60.44,74.87,31158200,56.70
2000-07-03,134.13,147.50,64.50,66.75,42980400,50.54
2000-06-01,126.19,140.25,124.12,133.69,40595300,50.61
2000-05-01,127.94,131.00,105.12,124.69,54545300,47.20
2000-04-03,131.38,139.06,108.37,126.81,65995500,47.99
2000-03-01,112.87,145.38,112.00,131.94,51730100,49.93
2000-02-01,98.37,116.50,96.62,113.00,50486300,42.76
2000-01-03,83.27,106.62,77.37,98.94,73769200,37.43
1999-12-01,76.06,85.50,70.56,82.31,38776800,31.14
1999-11-01,77.62,83.87,73.62,76.69,42351200,29.01
1999-10-01,74.25,79.81,65.00,77.44,61434500,29.29
1999-09-01,83.69,89.50,72.62,74.31,52269500,28.10
1999-08-02,69.87,84.50,69.50,82.19,51764500,31.08
1999-07-01,59.75,71.75,59.25,69.00,50930100,26.08
1999-06-01,53.81,59.88,50.13,59.50,43560300,22.49
1999-05-03,61.19,65.00,51.00,54.06,40838400,20.44
1999-04-01,119.94,133.50,55.00,61.19,53352200,23.12
1999-03-01,118.81,124.37,109.56,118.87,75877200,22.46
1999-02-01,140.69,140.69,118.87,119.94,84851700,22.66
1999-01-04,119.94,143.69,119.69,140.94,76369900,26.61
1998-12-01,105.81,126.19,105.69,118.56,56260200,22.39
1998-11-02,89.75,115.87,89.56,107.62,67840300,20.32
1998-10-01,84.25,90.81,75.81,89.19,73758600,16.84
1998-09-01,70.94,89.00,69.75,85.75,72464900,16.19
1998-08-03,83.62,92.62,70.94,71.19,88825700,13.44
1998-07-01,74.69,88.25,72.25,84.44,74254400,15.93
1998-06-01,69.12,77.62,65.66,74.12,67772400,13.99
1998-05-01,80.94,85.44,71.25,71.44,58246800,13.48
1998-04-01,77.50,85.06,71.31,80.81,76032000,15.25
1998-03-02,89.81,91.37,74.00,78.06,79953300,14.72
1998-02-02,82.50,95.62,82.19,89.69,74033600,16.92
1998-01-02,70.69,82.87,70.50,81.00,70181100,15.28
1997-12-01,78.50,81.75,67.37,70.25,66193900,13.25
1997-11-03,78.44,81.75,72.02,77.62,67702100,14.63
1997-10-01,92.75,95.62,69.25,77.00,90202600,14.52
1997-09-02,93.12,99.25,92.00,92.31,52210100,17.40
1997-08-01,92.75,102.00,89.87,92.12,69055900,17.36
1997-07-01,142.00,154.56,76.75,91.81,89247800,17.30
1997-06-02,154.00,154.63,140.75,141.81,103607300,13.36
1997-05-01,153.38,169.75,140.00,151.50,135409800,14.27
1997-04-01,137.63,153.50,128.25,153.13,117950000,14.43
1997-03-03,141.13,150.25,125.75,139.13,114471400,13.10
1997-02-03,163.50,165.00,137.00,141.88,121478600,13.36
1997-01-02,131.75,164.00,127.62,162.25,105976000,15.28
1996-12-02,126.00,141.50,123.37,130.94,88495700,12.33
1996-11-01,109.87,127.25,108.00,126.87,84585000,11.94
1996-10-01,94.62,114.25,94.25,109.87,80424700,10.34
1996-09-03,79.12,99.50,78.50,95.44,66584000,8.98
1996-08-01,75.37,83.25,74.87,79.81,57526600,7.51
1996-07-01,73.75,75.89,64.12,75.12,92232400,7.07
1996-06-03,75.12,77.75,70.25,73.44,57243600,6.91
1996-05-01,67.37,75.62,66.50,75.50,64441600,7.10
1996-04-01,57.13,70.37,56.38,67.75,80938800,6.37
1996-03-01,57.63,60.25,51.50,56.88,67761000,5.35
1996-02-01,55.00,61.63,54.86,58.81,60467900,5.53
1996-01-02,57.38,59.38,49.81,55.23,112054900,5.19
1995-12-01,61.38,64.00,55.19,56.75,64917000,5.33
1995-11-01,70.75,73.14,59.88,60.88,81136500,5.72
1995-10-02,60.61,71.37,57.75,69.87,82715400,6.56
1995-09-01,61.25,66.62,57.25,60.13,76068400,5.64
1995-08-01,65.00,67.25,57.13,61.38,87998200,5.76
1995-07-03,63.38,78.37,62.50,65.00,114913200,6.10
1995-06-01,112.50,117.62,58.38,63.31,92298400,5.94
1995-05-01,103.50,119.00,102.87,112.25,131184200,5.26
1995-04-03,84.75,104.12,84.50,102.37,115518300,4.80
1995-03-01,79.75,90.00,78.37,84.87,91427800,3.98
1995-02-01,69.37,80.75,69.12,79.75,84607200,3.74
1995-01-03,63.63,71.75,63.00,69.37,98914800,3.25
1994-12-01,62.00,65.75,57.50,63.88,102595800,2.99
1994-11-01,61.88,67.27,59.75,63.13,87542000,2.96
1994-10-03,61.75,63.00,57.38,62.13,82570100,2.91
1994-09-01,64.75,68.25,60.00,61.50,64968300,2.88
1994-08-01,59.00,67.50,56.63,65.75,71104300,3.08
1994-07-01,58.88,63.00,56.13,59.25,68221100,2.77
1994-06-01,62.50,65.00,57.25,58.50,55543600,2.73
1994-05-02,60.75,62.75,56.50,62.50,62761900,2.92
1994-04-04,65.50,71.00,56.00,61.00,103743500,2.85
1994-03-01,68.87,73.50,65.00,67.50,75196600,3.15
1994-02-01,65.00,69.25,60.50,68.75,75217600,3.21
1994-01-03,62.25,69.25,60.75,65.25,96639000,3.05
1993-12-01,61.75,64.75,56.25,62.00,69052400,2.89
1993-11-01,63.25,64.50,56.25,61.50,77418100,2.87
1993-10-01,71.50,73.87,61.50,63.25,98148800,2.95
1993-09-01,63.75,74.25,60.25,70.75,64329300,3.30
1993-08-02,52.25,67.25,52.25,64.25,69301200,3.00
1993-07-01,55.00,57.00,49.25,52.25,60581800,2.44
1993-06-01,111.00,116.00,52.88,55.00,67017500,2.56
1993-05-03,95.75,113.50,95.25,110.87,87835500,2.58
1993-04-01,114.87,121.00,85.50,95.12,184804100,2.22
1993-03-01,116.75,121.25,111.25,115.00,90586500,2.68
1993-02-01,107.00,120.00,104.25,116.50,133320000,2.71
1993-01-04,87.00,118.00,86.25,106.75,154537400,2.48
1992-12-01,71.75,91.50,71.00,87.00,89086200,2.02
1992-11-02,67.00,72.25,66.50,71.50,55710000,1.66
1992-10-01,65.50,69.12,60.75,67.50,74762600,1.57
1992-09-01,57.75,67.00,57.75,65.75,59139200,1.53
1992-08-03,60.25,61.25,54.25,58.00,39292000,1.35
1992-07-01,57.00,60.25,54.75,59.75,54961000,1.39
1992-06-01,50.00,57.75,47.75,57.00,65252500,1.32
1992-05-01,53.50,54.75,46.50,50.00,62752900,1.16
1992-04-01,55.25,59.25,49.00,53.50,86527600,1.24
1992-03-02,63.50,67.50,51.50,55.25,82212200,1.28
1992-02-03,60.00,68.75,59.00,63.50,73250800,1.47
1992-01-02,48.63,63.00,47.25,59.88,111042300,1.39
1991-12-02,40.75,49.25,40.25,49.00,52446600,1.14
1991-11-01,41.50,44.25,39.75,41.00,55512900,0.95
1991-10-01,42.50,45.50,38.50,40.63,66745100,0.94
1991-09-03,49.25,50.00,40.00,42.25,84670200,0.98
1991-08-01,47.50,52.75,44.00,49.50,61719800,1.15
1991-07-01,46.75,47.75,41.00,47.00,75198500,1.09
1991-06-03,55.75,59.25,43.50,46.50,104460000,1.08
1991-05-01,48.50,55.75,46.75,55.75,77445300,1.29
1991-04-01,46.75,55.25,46.25,49.25,70112700,1.14
1991-03-01,47.50,52.75,43.25,46.75,82986500,1.09
1991-02-01,45.75,51.00,45.50,47.75,67873100,1.11
1991-01-02,38.00,45.75,37.75,45.75,82109500,1.06
1990-12-03,37.75,40.25,34.75,38.50,44659000,0.89
1990-11-01,33.00,38.50,32.50,37.50,45718500,0.87
1990-10-01,33.00,36.13,28.00,33.50,60912600,0.78
1990-09-04,33.00,34.50,29.75,33.25,60468800,0.77
1990-08-01,44.50,44.50,30.50,33.38,89073900,0.77
1990-07-02,47.00,52.00,39.25,44.50,69095100,1.03
1990-06-01,48.25,48.75,45.00,47.00,45098900,1.09
1990-05-01,39.50,49.25,39.50,48.25,74803900,1.12
1990-04-02,41.25,44.00,38.75,39.50,56005100,0.92
1990-03-01,40.00,43.75,38.75,41.75,63603300,0.97
1990-02-01,39.50,41.50,38.00,40.25,49832900,0.93
1990-01-02,34.50,39.75,34.00,39.50,78160800,0.92
